Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-256,dotnet6,arm64,yes,yes,no,645284,256MB,100,252.225,2055.854,1286.406,31.340923704339996
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-512,dotnet6,arm64,yes,yes,no,645284,512MB,100,253.92,875.243,386.439,28.611253389389997
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-5120,dotnet6,arm64,yes,yes,no,645284,5120MB,100,230.741,226.21,242.132,51.4229494473
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-1024,dotnet6,arm64,yes,yes,yes,645284,1024MB,100,308.328,323.223,257.96,27.94914141218
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-128,dotnet6,arm64,yes,yes,yes,645284,128MB,150,308.702,3830.041,4041.464,33.31924148476834
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-1769,dotnet6,arm64,yes,yes,yes,645284,1769MB,100,306.659,187.362,248.574,30.241329546240447
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-256,dotnet6,arm64,yes,yes,yes,645284,256MB,100,305.925,1711.513,1208.511,29.93345933372
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-512,dotnet6,arm64,yes,yes,yes,645284,512MB,100,309.63,692.588,378.321,27.33943303032
NewtonsoftJson,NewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-5120,dotnet6,arm64,yes,yes,yes,645284,5120MB,100,284.916,180.81,241.563,48.35836745779999
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-1024,dotnet6,x86_64,no,no,no,239851,1024MB,100,262.792,527.336,216.781,32.60198647059
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-128,dotnet6,x86_64,no,no,no,239851,128MB,185,254.398,4666.347,1198.738,32.418951464881076
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-1769,dotnet6,x86_64,no,no,no,239851,1769MB,100,258.043,308.103,215.109,35.26451050330971
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-256,dotnet6,x86_64,no,no,no,239851,256MB,100,254.075,2316.725,389.097,31.474277548509995
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-512,dotnet6,x86_64,no,no,no,239851,512MB,100,259.467,1112.449,227.037,31.362407324769997
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-5120,dotnet6,x86_64,no,no,no,239851,5120MB,100,234.489,290.838,227.478,63.3930530526
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-1024,dotnet6,x86_64,no,no,yes,239851,1024MB,100,378.154,353.34,215.051,29.67320894638
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-128,dotnet6,x86_64,no,no,yes,239851,128MB,100,372.32,3146.857,1087.931,29.022493269951248
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-1769,dotnet6,x86_64,no,no,yes,239851,1769MB,100,378.436,201.895,217.381,32.27195194333476
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-256,dotnet6,x86_64,no,no,yes,239851,256MB,100,374.558,1570.676,382.001,28.3361666889675
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-512,dotnet6,x86_64,no,no,yes,239851,512MB,100,377.813,749.595,229.597,28.35994798653
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-5120,dotnet6,x86_64,no,no,yes,239851,5120MB,100,352.977,193.931,225.88,55.184311635149996
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-1024,dotnet6,x86_64,no,yes,no,680507,1024MB,100,262.297,318.078,219.348,29.15712291421
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-128,dotnet6,x86_64,no,yes,no,680507,128MB,100,262.361,2863.549,1259.491,28.789682595997498
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-1769,dotnet6,x86_64,no,yes,no,680507,1769MB,100,262.942,186.097,219.648,31.882342158582897
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-256,dotnet6,x86_64,no,yes,no,680507,256MB,100,259.214,1425.981,372.497,27.6936720706475
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-512,dotnet6,x86_64,no,yes,no,680507,512MB,100,263.018,678.575,232.239,27.790131013565
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-5120,dotnet6,x86_64,no,yes,no,680507,5120MB,100,237.964,177.161,231.327,54.240734747999994
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-1024,dotnet6,x86_64,no,yes,yes,680507,1024MB,100,313.826,262.015,218.399,28.20691934714
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-128,dotnet6,x86_64,no,yes,yes,680507,128MB,100,311.938,2364.073,1141.413,27.50310898118875
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-1769,dotnet6,x86_64,no,yes,yes,680507,1769MB,100,317.328,151.456,220.696,30.915119895366203
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-256,dotnet6,x86_64,no,yes,yes,680507,256MB,100,317.574,1186.12,377.718,26.716005531984997
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-512,dotnet6,x86_64,no,yes,yes,680507,512MB,100,314.298,562.768,234.544,26.844277455195
NewtonsoftJson,NewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-5120,dotnet6,x86_64,no,yes,yes,680507,5120MB,100,292.926,143.78,229.145,51.27715382085
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-1024,dotnet6,x86_64,yes,no,no,239852,1024MB,100,231.485,418.18,252.625,31.380119026859997
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-128,dotnet6,x86_64,yes,no,no,239852,128MB,145,228.067,4370.785,4062.201,37.76875496502587
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-1769,dotnet6,x86_64,yes,no,no,239852,1769MB,100,232.338,247.917,244.501,34.377889615488144
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-256,dotnet6,x86_64,yes,no,no,239852,256MB,100,227.931,2019.28,1208.76,33.650195233670004
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-512,dotnet6,x86_64,yes,no,no,239852,512MB,100,228.758,891.787,376.582,30.76976113948
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-5120,dotnet6,x86_64,yes,no,no,239852,5120MB,100,216.41,236.241,245.228,60.32248857815
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-1024,dotnet6,x86_64,yes,no,yes,239852,1024MB,100,326.984,286.093,253.027,29.18534797066
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-128,dotnet6,x86_64,yes,no,yes,239852,128MB,160,324.973,3134.629,4138.255,35.35187105888985
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-1769,dotnet6,x86_64,yes,no,yes,239852,1769MB,100,327.322,164.773,244.885,31.99503263624205
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-256,dotnet6,x86_64,yes,no,yes,239852,256MB,100,330.337,1451.623,1216.954,31.31909057147
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-512,dotnet6,x86_64,yes,no,yes,239852,512MB,100,327.321,613.757,371.997,28.414631429230003
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-5120,dotnet6,x86_64,yes,no,yes,239852,5120MB,100,312.99,157.987,243.741,53.6774169547
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-1024,dotnet6,x86_64,yes,yes,no,680508,1024MB,100,236.559,285.948,255.646,29.226579719789996
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-128,dotnet6,x86_64,yes,yes,no,680508,128MB,161,235.313,3188.236,3956.611,35.085127725682455
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-1769,dotnet6,x86_64,yes,yes,no,680508,1769MB,100,236.714,170.028,249.191,32.27029926099295
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-256,dotnet6,x86_64,yes,yes,no,680508,256MB,100,232.612,1450.246,1119.85,30.9087535007975
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-512,dotnet6,x86_64,yes,yes,no,680508,512MB,100,235.893,613.108,365.147,28.35213630424
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-5120,dotnet6,x86_64,yes,yes,no,680508,5120MB,100,223.932,162.301,246.768,54.2891681782
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-1024,dotnet6,x86_64,yes,yes,yes,680508,1024MB,100,289.769,233.536,257.187,28.37873969078
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-128,dotnet6,x86_64,yes,yes,yes,680508,128MB,167,286.576,2707.717,4025.463,34.22748626349925
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-1769,dotnet6,x86_64,yes,yes,yes,680508,1769MB,100,295.209,137.727,249.286,31.343040814682894
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-256,dotnet6,x86_64,yes,yes,yes,680508,256MB,100,286.529,1223.062,1198.959,30.2917764335125
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-512,dotnet6,x86_64,yes,yes,yes,680508,512MB,100,290.733,504.999,376.794,27.548285529875
NewtonsoftJson,NewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-5120,dotnet6,x86_64,yes,yes,yes,680508,5120MB,100,275.74,130.61,249.477,51.87397168115
